"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Chad","TCD","GDP (current US$)","NY.GDP.MKTP.CD","313582727.638056","333975336.626541","357635713.876922","371767002.655998","392247517.602016","416926302.963509","432794922.459835","449826322.995072","453980096.654503","471635620.924431","469266736.605177","501866730.722561","585427545.723712","647199482.828061","652532796.066703","864602103.303151","866044961.048205","935360466.351397","1113920122.61212","1004316495.11165","1033002401.82546","876937559.725038","834369860.427292","832415805.956327","919103735.322921","1033069709.99507","1067828247.23577","1163426850.65015","1482597298.88718","1433686309.83642","1738605558.05432","1877138041.64308","1881847676.80752","1463251055.40068","1179837954.72193","1445919969.89272","1607345450.04578","1544689502.82472","1744794457.276","1534673583.2487","1385058161.76746","1709347793.32873","1987622279.11463","2736666515.8294","4414929219.99649","6646663561.2656","7422102655.98832","8638711442.7705","10351932604.4154","9253484108.49701","10668102734.8132","12172309522.6172","12367363677.6199","12953535495.8781","13940768065.6063","10950392219.9104","10097778353.7651","10000395242.1457","11239167048.4916","11314951342.7807","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (current US$)","NY.GDP.MKTP.CD","80085220065.4512","70300938451.5149","64420821073.1597","69758807959.2393","80878234961.7334","94386467198.3701","103327234143.71","100120829818.193","101054940476.465","113474042458.634","126493644376.495","136031777242.155","154322393570.554","194299783179.175","219206718264.698","246435162236.374","250133330883.08","289048612833.485","279829740820.364","324131866718.538","373998987952.361","399095688021.234","418850464340.977","439511760185.307","477117319876.687","522874961969.269","521395914888.326","514963349994.043","571160092059.014","617297810217.942","661601713079.794","718018449487.385","804615192377.971","883338780944.904","1062590993775.3","1311503966913.89","1506401579879.62","1560331374047.11","1430095946714.74","1573119185801.33","1734180951739.01","1844967068560.32","2041968902843.41","2311063484974.69","2679686836034.01","3103880378883.26","3738171784148.21","4725923714727.7","5979000410209.85","6483263705335.91","7859346930525.55","9601627416120.55","10706858923851.3","11812736000065","12737002684488.7","13268973169711.7","13549665179572.9","14807303641278","16561372326182.9","17181503825380.8","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","989129048712.938","960295347638.749","1020602255164.57","1008446335298.34","944123813512.726","931157031886.66","837354351551.738","924960588127.886","950673001314.787","980650245810.91","947645271253.141","821100599084.013","891927686505.996","907718094742.258","1019921997430.18","1253617289782.77","1623118594387.85","2032521520539.4","2459092751195.11","3162045874757.63","3914876359616.43","3105897974475.48","3645206523144.71","4428600290399.42","4625529132055.51","4905014838258.38","4639658844615.03","3617084112829.76","3479304166745.47","3901827241973.9","4074722030848.49","4142093595765.05","",
"Togo","TGO","GDP (current US$)","NY.GDP.MKTP.CD","121128073.114022","126396469.707058","132237441.630863","143255784.510751","166104067.630043","187300336.365369","216136263.912497","231706475.464114","241956910.658103","267732446.378413","253976626.166639","286537524.990331","335677636.893737","406479906.159652","560437742.594972","617321669.390877","619375134.18051","777435020.475847","824263841.539264","891775906.631015","1136408814.19692","962347000.991788","821651918.724626","765746590.616849","718148959.610872","762359722.701402","1060911735.26065","1249099130.02277","1378847487.41137","1352949662.75172","1628427515.41881","1602299862.9243","1692959110.18022","1233496846.33493","982624324.505898","1309382885.33029","1465448290.34132","1498950899.08774","1587345950.9743","1576094566.48548","1488185772.47585","1481141849.98469","1698678686.38235","2111093197.99043","2255942249.33218","2280575830.08337","2349495620.59025","2659095101.10026","3310277926.58997","3365711796.38206","3429461495.41335","3872459249.74631","3873308389.30006","4321655656.33177","4574986536.90791","4180866177.03946","4486979198.3066","4819949975.18151","5356344850.49415","5459979416.66908","",
"Thailand","THA","GDP (current US$)","NY.GDP.MKTP.CD","2760747471.88624","3034043574.06071","3308912796.93487","3540403456.55305","3889129942.30769","4388937649.03846","5279230817.30769","5638461442.30769","6081009427.88461","6695336567.30769","7086538437.5","7375000024.03846","8177884552.88461","10838587357.7466","13703000530.0587","14882747955.0328","16985211146.0238","19779315170.0237","24006570178.1561","27371699082.7126","32353440726.8856","34846107862.3673","36589797857.4006","40042826244.2337","41797592963.4424","38900692712.1496","43096746122.4614","50535438696.4094","61667199834.7428","72250877410.3183","85343063965.9182","98234695722.0341","111452869378.467","128889318946.587","146683499005.964","169278753531.981","183035114648.4","150180619366.605","113675561057.462","126669064386.717","126392233706.79","120296476180.402","134300851255.002","152280677649.055","172895749632.046","189318549680.384","221758196504.936","262942476722.425","291382991177.698","281710416557.292","341104820155.464","370819140946.553","397558222957.17","420333203150.426","407339361695.577","401295941041.296","413430123185.367","456294704152.647","506514103905.268","543649976165.63","",
"Tajikistan","TJK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629395066.27017","2534720480.3244","1909246640.80838","1646693642.11088","1522018435.69536","1231567145.35508","1043654822.33503","921572114.529611","1320242080.86531","1086605267.40992","860521119.298753","1080768906.5003","1221120798.81336","1555301496.04756","2076182460.86517","2312327536.41789","2830220713.07301","3719506172.83951","5161337336.40365","4979481980.35098","5642178579.58438","6522732202.50748","7633049792.09321","8448469837.53831","9112544556.05962","7854602391.65355","6952678127.03396","7157865188.25222","7522947810.12326","8116626794.25837","",
"Turkmenistan","TKM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2331358819.75954","3010982414.24425","3006988216.55045","3189539641.3171","3208098919.0146","3200539816.0601","3179225948.58114","2561118608.35516","2482228439.71407","2378759975.44506","2450349634.47436","2605688065.08338","2450564467.58315","2904662604.82053","3534803921.56863","4461978498.86577","5977560877.44013","6838351088.46688","8103901996.37024","10276674364.8961","12664165103.1895","19271523178.8079","20214385964.9123","22583157894.7368","29233333333.3333","35164210526.3158","39197543859.6491","43524210526.3158","35799714285.7143","36180000000","37926285714.2857","40761142857.1429","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (current US$)","NY.GDP.MKTP.CD","76704221426.1958","81096175117.191","92824010528.8966","93433637676.7146","104149617264.749","110871922979.563","121583698791.256","124466899308.824","133896043276.848","149867494589.443","163015313606.469","181597647661.444","203693530719.696","268843413957.003","352626576694.776","368009680646.787","409692119714.819","451158229912.768","510561193302.164","610782093259.768","740181622692.723","857201896031.623","795280130221.902","694238835101.452","697299138443.693","719314863423.568","721612935344.066","761121046943.784","860153017671.641","942513479596.519","1109291524898.15","1382032928274.64","1302750221770.37","1504728327861.09","1719782041408.78","1833546195402.54","1992979902838.23","2186169649268.17","2199531327183.25","1968183519019.57","2174444072332.69","2116268213586.47","1882189629922.59","1919700354962.7","2223193801591.65","2707062293395.05","3183163922283.02","3769362262771.65","4402822594370.46","4123850567303.65","5153142407819.03","5878955134451.25","5935625710383.67","6081836606493.26","6200027783295.34","5291584333881.56","5155452908226.6","5745984224045.25","5574628171203.3","5474751287356.85","",
"Timor-Leste","TLS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367085715.691437","477454392.383293","469459037.825074","490397950.777115","440730847.376044","462259749.481997","453793943.463737","542793414.467943","648490994.282862","726880268.123331","881825544.160551","1054725856.53067","1147780082.92982","1395525350.39395","1447312263.557","1596658766.71165","1656039024.02723","1609669330.12439","1568611562.00556","1673540300","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289252798257.307","296191473203.591","337713942265.006","392013193582.941","402370247096.198","408138534895.53","431671158368.579","447431846918.237","463468482739.396","450264495456.422","507966048317.542","588997264582.945","694018313003.228","806942811084.852","997888716023.164","1235526075492.61","1191381484213.81","1374760211111.64","1555467086750.99","1717642740488.56","1605376103752.83","1584600427333.97","1422834744463.52","1441146254299.58","1413870262588.08","","","",
"Tonga","TON","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","32506741.7201204","30036416.9619944","34139387.8908849","41567471.6721987","44667002.0120724","53260077.4311091","62242013.3302689","62068161.0711025","60863963.963964","64248354.5414656","60058663.3144773","68195855.6149733","81667133.4546982","106657267.367342","106344854.986095","113563821.577404","132201141.446861","137066290.550071","138489884.393064","193775943.038933","202547013.927138","219583570.094975","212155124.65374","188686997.319035","196686674.669868","202363492.160332","181244788.473329","182737040.095422","202543202.004099","229358214.792003","262176133.72543","294137737.070038","300143056.873221","349484427.609428","318166562.784677","369485198.817979","423011844.331641","472358251.224261","450686353.674011","443911052.254042","435438217.281663","401109307.359307","430174168.740104","450353313.884584","","",
"South Asia (IDA & IBRD)","TSA","GDP (current US$)","NY.GDP.MKTP.CD","47172093787.3014","50333258390.0248","53723107291.0793","60428041357.0686","69181538977.9249","74298708606.8257","62476963477.0646","68735388740.8182","72041947230.4336","79197830852.5328","85739817096.5706","91198574992.9848","91683239018.0801","104815598487.556","126976006269.798","135911848514.718","132651726052.559","153604372185.003","174778829608.019","195756940688.287","236039144469.704","250220927476.369","258876797993.566","274041685077.457","272766689592.131","296607983649.698","314138292882.192","348804397195.786","374801545442.277","378236580071.899","407199618240.665","362272388524.884","384744238020.394","381109482761.826","432336029562.816","479862245751.71","524983483232.182","550725909693.104","558438177755.212","598343804724.095","630429061929.228","645870273837.063","677627487567.085","791002717916.674","917089339402.252","1050585317863.97","1196088039743.31","1504193483987.56","1527472606190.11","1683456769133.31","2060781195903.17","2271837830662.84","2297332203012.9","2357132410757.71","2581822536189.37","2697257683468.99","2924355490449.93","3347019816218.73","3446629610783.08","3597970348647.58","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP (current US$)","NY.GDP.MKTP.CD","29929114038.3786","31098083573.1126","33692973747.341","38600645097.4463","37699952849.6066","41982372283.5401","45300633105.6012","44779441017.6998","47891153305.1212","54811755884.8982","64438892138.4117","65564267784.2717","73964820270.749","94558595632.7162","123635396204.123","136271855522.377","148002320347.805","162620746084.968","179736167975.207","216332331500.33","272764639342.119","381203997292.354","350594523396.122","305312817096.759","266796446462.261","252236223359.068","259040741346.976","295700479699.613","304709458510.209","302898612887.474","340225239743.266","345108322427.13","340568757566.376","317306040920.923","312286847566.399","358095575224.339","370174808155.364","384608119898.277","371233538242.653","375526123782.597","399904372078.616","381754123438.93","416194203628.348","521388595252.482","649029124602.31","770181349479.695","915370925877.674","1062813962374.25","1218783696166.33","1161200857415.51","1380722711234.25","1558761240263.5","1634869239546.74","1744337040678.45","1826947093216.37","1665849283759.4","1538123696903.43","1639171578758.92","1713887508951.01","1755011419750.84","",
